OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;
;;;Lohja;178;19650404;1965;4;4;3325000;6695000;0.1;1.8;-2.3;0;4330;6.07;
;;;Lohja;178;19650405;1965;4;5;3325000;6695000;0.9;4.8;-0.2;0;9751;6.18;
;;;Lohja;178;19650406;1965;4;6;3325000;6695000;0.9;4.4;-1.3;1;9582;5.81;
;;;Lohja;178;19650407;1965;4;7;3325000;6695000;1;3.2;-0.9;0;8573;4.79;
;;;Lohja;178;19650408;1965;4;8;3325000;6695000;-4.2;-0.5;-8.2;0;16940;2.23;
;;;Lohja;178;19650409;1965;4;9;3325000;6695000;-4.7;1.9;-13.1;0;17287;2.51;
;;;Lohja;178;19650410;1965;4;10;3325000;6695000;-2.8;2.1;-10.2;0;14508;3.16;
;;;Lohja;178;19650411;1965;4;11;3325000;6695000;0.5;5.5;-2.6;0;15505;4.04;
;;;Lohja;178;19650412;1965;4;12;3325000;6695000;1.1;3.8;-2.4;0;9042;5.24;
;;;Lohja;178;19650413;1965;4;13;3325000;6695000;3.7;8.8;1.2;0;13198;5.42;
;;;Lohja;178;19650414;1965;4;14;3325000;6695000;3.8;9.5;-1.2;0;17412;5.17;
;;;Lohja;178;19650415;1965;4;15;3325000;6695000;2.6;6.6;-2.8;0;11102;5.69;
;;;Lohja;178;19650416;1965;4;16;3325000;6695000;4.3;8.5;0.2;0;7102;5.92;
;;;Lohja;178;19650417;1965;4;17;3325000;6695000;5.4;7.9;3.5;13;11221;6.77;
;;;Lohja;178;19650418;1965;4;18;3325000;6695000;6.9;12.6;3.6;1;7945;6.92;
;;;Lohja;178;19650419;1965;4;19;3325000;6695000;5.6;8.3;4.4;0;7217;6.96;
;;;Lohja;178;19650420;1965;4;20;3325000;6695000;8.3;14.4;3.8;0;14538;6.63;
;;;Lohja;178;19650421;1965;4;21;3325000;6695000;7.9;13.2;1.4;0;19397;6.26;
;;;Lohja;178;19650422;1965;4;22;3325000;6695000;7.2;14.9;-1.8;0;19147;5.35;
;;;Lohja;178;19650423;1965;4;23;3325000;6695000;8.9;16.5;-0.4;0;19262;5.42;
;;;Lohja;178;19650424;1965;4;24;3325000;6695000;7;11.1;4.7;0;6147;6.16;
;;;Lohja;178;19650425;1965;4;25;3325000;6695000;4.9;7;4.3;5;8370;6.59;
;;;Lohja;178;19650426;1965;4;26;3325000;6695000;5.3;8;3.5;3;7367;8.04;
;;;Lohja;178;19650427;1965;4;27;3325000;6695000;8.5;13.8;3.9;0;17645;8;
