OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;;;;;
;;;Viitasaari;1655;19700410;1970;4;10;3455000;6995000;1.8;3.7;-0.1;0;4916;6.26;;;;;;
;;;Viitasaari;1655;19700411;1970;4;11;3455000;6995000;-0.9;2;-2;3;5081;4.81;;;;;;
;;;Viitasaari;1655;19700412;1970;4;12;3455000;6995000;-2;2.5;-4.7;0;13089;4.38;;;;;;
;;;Viitasaari;1655;19700413;1970;4;13;3455000;6995000;-1.3;5.9;-11.5;0;15481;4.09;;;;;;
;;;Viitasaari;1655;19700414;1970;4;14;3455000;6995000;-0.9;4.1;-7.4;0;17121;3.42;;;;;;
;;;Viitasaari;1655;19700415;1970;4;15;3455000;6995000;-1.7;4.6;-12;0;16927;2.79;;;;;;
;;;Viitasaari;1655;19700416;1970;4;16;3455000;6995000;2.5;6.4;-1.4;1;17152;5.03;;;;;;
;;;Viitasaari;1655;19700417;1970;4;17;3455000;6995000;2.3;3.9;0.7;0;4583;6.44;;;;;;
;;;Viitasaari;1655;19700418;1970;4;18;3455000;6995000;1.9;4.8;-1.5;0;5243;6.26;;;;;;
;;;Viitasaari;1655;19700419;1970;4;19;3455000;6995000;-1.6;1.5;-3.6;2;5601;4.21;;;;;;
;;;Viitasaari;1655;19700420;1970;4;20;3455000;6995000;-1.2;0;-3.3;2;5525;5.12;;;;;;
;;;Viitasaari;1655;19700421;1970;4;21;3455000;6995000;1.5;3.9;-0.4;1;8192;5.66;;;;;;
;;;Viitasaari;1655;19700422;1970;4;22;3455000;6995000;1.4;3.6;-0.4;0;7305;5.49;;;;;;
;;;Viitasaari;1655;19700423;1970;4;23;3455000;6995000;0.6;4;-4.4;0;10942;4.77;;;;;;
;;;Viitasaari;1655;19700424;1970;4;24;3455000;6995000;1.1;3.7;-0.2;5;6830;5.45;;;;;;
;;;Viitasaari;1655;19700425;1970;4;25;3455000;6995000;1;2;-0.7;3;5389;6.17;;;;;;
;;;Viitasaari;1655;19700426;1970;4;26;3455000;6995000;1.4;2.7;-0.1;4;5509;5.98;;;;;;
;;;Viitasaari;1655;19700427;1970;4;27;3455000;6995000;2.5;3.2;0.9;3;5264;6.96;;;;;;
;;;Viitasaari;1655;19700428;1970;4;28;3455000;6995000;0.1;2.6;-1.7;8;5384;5.91;;;;;;
;;;Viitasaari;1655;19700429;1970;4;29;3455000;6995000;1;4.2;-2.2;0;7527;6.1;;;;;;
;;;Viitasaari;1655;19700430;1970;4;30;3455000;6995000;3.1;7.9;-3.6;0;16135;5.55;;;;;;
;;;Viitasaari;1655;19700501;1970;5;1;3455000;6995000;4.6;8.5;0.3;0;15961;5.47;;;;;;
;;;Viitasaari;1655;19700502;1970;5;2;3455000;6995000;3.7;9.4;-3.6;4;11932;5.38;;;;;;
;;;Viitasaari;1655;19700503;1970;5;3;3455000;6995000;3.6;5.4;1.4;0;10220;6.77;;;;;;
;;;Viitasaari;1655;19700504;1970;5;4;3455000;6995000;6.4;11;1.4;0;13772;8;;;;;;
;;;Viitasaari;1655;19700505;1970;5;5;3455000;6995000;5.8;9.1;4;4;8971;8.63;;;;;;
;;;Viitasaari;1655;19700506;1970;5;6;3455000;6995000;3.3;6.7;2;0;8827;6.91;;;;;;
;;;Viitasaari;1655;19700507;1970;5;7;3455000;6995000;5.9;10.2;2.1;0;18730;6.11;;;;;;
;;;Viitasaari;1655;19700508;1970;5;8;3455000;6995000;8.2;14.3;0.3;0;24331;5.24;;;;;;
;;;Viitasaari;1655;19700509;1970;5;9;3455000;6995000;9.8;18.7;-1;0;25365;5.5;;;;;;
;;;Viitasaari;1655;19700510;1970;5;10;3455000;6995000;10.8;17.9;-0.4;0;20594;5.68;;;;;;
;;;Viitasaari;1655;19700511;1970;5;11;3455000;6995000;8.5;15.9;3.3;0;24622;7.26;;;;;;
;;;Viitasaari;1655;19700512;1970;5;12;3455000;6995000;9.9;17.5;-0.4;0;25218;7.07;;;;;;
;;;Viitasaari;1655;19700513;1970;5;13;3455000;6995000;11.2;18.8;0.5;0;22446;7.05;;;;;;
;;;Viitasaari;1655;19700514;1970;5;14;3455000;6995000;5.2;16.4;0.8;0;21451;5.35;;;;;;
;;;Viitasaari;1655;19700515;1970;5;15;3455000;6995000;2.4;6;-0.7;0;14916;4.61;;;;;;
;;;Viitasaari;1655;19700516;1970;5;16;3455000;6995000;5.1;9.9;-1.5;0;20992;4.44;;;;;;
;;;Viitasaari;1655;19700517;1970;5;17;3455000;6995000;7.1;10.8;0.8;0;16507;5.02;;;;;;
;;;Viitasaari;1655;19700518;1970;5;18;3455000;6995000;7.2;13.8;0.3;2;18296;6.44;;;;;;
;;;Viitasaari;1655;19700519;1970;5;19;3455000;6995000;6.8;11.8;1.5;4;11077;8.01;;;;;;
;;;Viitasaari;1655;19700520;1970;5;20;3455000;6995000;7;11.3;2.8;0;13958;6.29;;;;;;
;;;Viitasaari;1655;19700521;1970;5;21;3455000;6995000;7.1;12.8;1.3;5;15500;7.27;;;;;;
;;;Viitasaari;1655;19700522;1970;5;22;3455000;6995000;8;10.8;5.6;2;9372;9.79;;;;;;
;;;Viitasaari;1655;19700523;1970;5;23;3455000;6995000;7;10.3;2.9;0;13892;7.85;;;;;;
;;;Viitasaari;1655;19700524;1970;5;24;3455000;6995000;5.4;9.5;0.1;0;20696;5.49;;;;;;
;;;Viitasaari;1655;19700525;1970;5;25;3455000;6995000;7.8;14.2;-2.5;0;22039;5.62;;;;;;
;;;Viitasaari;1655;19700526;1970;5;26;3455000;6995000;10.7;14.4;7.4;0;12397;9.57;;;;;;
