OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Ylitornio;2909;19610323;1961;3;23;3405000;7375000;-3.5;0.7;-5.7;0;5360;3.94
;;;Ylitornio;2909;19610324;1961;3;24;3405000;7375000;-6.5;-1;-15;0;7220;3
;;;Ylitornio;2909;19610325;1961;3;25;3405000;7375000;-3.7;0.1;-7.2;0;9288;3.2
;;;Ylitornio;2909;19610326;1961;3;26;3405000;7375000;-6.2;-3.4;-12.3;1;3446;3.5
;;;Ylitornio;2909;19610327;1961;3;27;3405000;7375000;-4.8;-3.1;-6.8;1;3951;3.79
;;;Ylitornio;2909;19610328;1961;3;28;3405000;7375000;-4.5;-1.5;-7;0;9638;3.3
;;;Ylitornio;2909;19610329;1961;3;29;3405000;7375000;-7.6;-0.7;-17.8;0;9552;2.55
;;;Ylitornio;2909;19610330;1961;3;30;3405000;7375000;-6.1;-1.5;-9.5;0;10519;2.55
;;;Ylitornio;2909;19610331;1961;3;31;3405000;7375000;-8.1;-1.5;-15.6;0;8824;2.46
;;;Ylitornio;2909;19610401;1961;4;1;3405000;7375000;-4.7;-0.6;-8.6;0;6922;3.47
;;;Ylitornio;2909;19610402;1961;4;2;3405000;7375000;-4.6;0.2;-10.4;0;9669;3.14
;;;Ylitornio;2909;19610403;1961;4;3;3405000;7375000;-6.5;0.3;-12.7;0;11093;2.6
;;;Ylitornio;2909;19610404;1961;4;4;3405000;7375000;-7.9;-2.7;-13.6;0;11914;2.94
;;;Ylitornio;2909;19610405;1961;4;5;3405000;7375000;-6.6;-0.9;-11.1;0;8917;2.96
;;;Ylitornio;2909;19610406;1961;4;6;3405000;7375000;-6.3;0;-14.4;0;6660;3.44
;;;Ylitornio;2909;19610407;1961;4;7;3405000;7375000;-4.1;1.7;-10.7;0;12145;3.43
;;;Ylitornio;2909;19610408;1961;4;8;3405000;7375000;-3.2;1.9;-7.6;1;9346;3.55
;;;Ylitornio;2909;19610409;1961;4;9;3405000;7375000;-4.4;-0.6;-9.1;0;9432;3.34
;;;Ylitornio;2909;19610410;1961;4;10;3405000;7375000;-6.8;-1.5;-13.2;0;13395;2.35
;;;Ylitornio;2909;19610411;1961;4;11;3405000;7375000;-6;-1.6;-11.5;0;12569;2.31
;;;Ylitornio;2909;19610412;1961;4;12;3405000;7375000;-6.8;-0.5;-15.3;0;15035;2.32
;;;Ylitornio;2909;19610413;1961;4;13;3405000;7375000;-5.6;1;-16.4;1;15967;2.51
;;;Ylitornio;2909;19610414;1961;4;14;3405000;7375000;-2.1;-0.7;-3.3;1;4376;4.52
;;;Ylitornio;2909;19610415;1961;4;15;3405000;7375000;0.2;2.3;-1.9;2;4872;5.62
;;;Ylitornio;2909;19610416;1961;4;16;3405000;7375000;1.7;5.5;-0.5;0;7605;5.71
;;;Ylitornio;2909;19610417;1961;4;17;3405000;7375000;1.9;6.3;-4.1;0;9923;4.58
;;;Ylitornio;2909;19610418;1961;4;18;3405000;7375000;2.6;6.5;-0.9;0;11236;5.11
;;;Ylitornio;2909;19610419;1961;4;19;3405000;7375000;-0.9;3.5;-2.4;0;9066;4.02
;;;Ylitornio;2909;19610420;1961;4;20;3405000;7375000;-1.1;2.2;-4.2;0;10732;3.73
;;;Ylitornio;2909;19610421;1961;4;21;3405000;7375000;-1.3;3.4;-6.5;0;13408;3.67
;;;Ylitornio;2909;19610422;1961;4;22;3405000;7375000;-0.3;4.9;-8.4;0;15180;3.81
;;;Ylitornio;2909;19610423;1961;4;23;3405000;7375000;-0.1;3.9;-3.9;0;15995;3.64
;;;Ylitornio;2909;19610424;1961;4;24;3405000;7375000;-0.9;4;-7.1;0;14466;3.17
;;;Ylitornio;2909;19610425;1961;4;25;3405000;7375000;1.9;8.2;-7;0;17814;3.9
;;;Ylitornio;2909;19610426;1961;4;26;3405000;7375000;4.4;9.8;-2.9;0;13113;5.55
;;;Ylitornio;2909;19610427;1961;4;27;3405000;7375000;0.7;6.7;-1.4;0;15163;4.32
;;;Ylitornio;2909;19610428;1961;4;28;3405000;7375000;-2.6;1.7;-7.1;0;13665;3.09
;;;Ylitornio;2909;19610429;1961;4;29;3405000;7375000;-2.1;1.9;-7.1;0;8459;3.67
;;;Ylitornio;2909;19610430;1961;4;30;3405000;7375000;0;3.6;-5.1;0;14165;3.91
;;;Ylitornio;2909;19610501;1961;5;1;3405000;7375000;1.3;5;-2.2;0;15381;4.12
;;;Ylitornio;2909;19610502;1961;5;2;3405000;7375000;2;7.6;-3.3;0;15763;4.75
;;;Ylitornio;2909;19610503;1961;5;3;3405000;7375000;2.7;7.1;-1.3;1;12424;5.4
;;;Ylitornio;2909;19610504;1961;5;4;3405000;7375000;2.1;4.1;0.4;0;12232;5.68
;;;Ylitornio;2909;19610505;1961;5;5;3405000;7375000;2;4.4;0.7;1;9384;5.96
;;;Ylitornio;2909;19610506;1961;5;6;3405000;7375000;0.9;2.9;-0.3;7;6418;6.49
;;;Ylitornio;2909;19610507;1961;5;7;3405000;7375000;0.7;2.1;-0.6;1;5734;6.24
