OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Jokioinen;1060;20040415;2004;4;15;309560;6747150;7.6;14.6;1.7;0;18695.5;7.35
;;;Jokioinen;1060;20040416;2004;4;16;309560;6747150;7.8;14.9;0.2;0;13962.4;7.97
;;;Jokioinen;1060;20040417;2004;4;17;309560;6747150;8.2;16.7;-2.1;0;19205.6;6.54
;;;Jokioinen;1060;20040418;2004;4;18;309560;6747150;9.6;16.9;2.3;0;14324.6;6.86
;;;Jokioinen;1060;20040419;2004;4;19;309560;6747150;10.3;17.9;0.9;0;19723.4;6.82
;;;Jokioinen;1060;20040420;2004;4;20;309560;6747150;9.7;15.9;3.9;0.3;8210.3;7.52
;;;Jokioinen;1060;20040421;2004;4;21;309560;6747150;9.7;15.3;6.5;1.9;11057.3;10.12
;;;Jokioinen;1060;20040422;2004;4;22;309560;6747150;7;12.5;3.2;0;19857.9;6.54
;;;Jokioinen;1060;20040423;2004;4;23;309560;6747150;4.5;10.4;-3;0;21103;4.38
;;;Jokioinen;1060;20040424;2004;4;24;309560;6747150;4.6;12;-2.3;0;18495.3;4.41
;;;Jokioinen;1060;20040425;2004;4;25;309560;6747150;5.1;12;-3;0;22301;4.26
;;;Jokioinen;1060;20040426;2004;4;26;309560;6747150;5.6;12.9;-3.8;0;21102.8;4.01
;;;Jokioinen;1060;20040427;2004;4;27;309560;6747150;5.4;11.2;-1.1;0;14072.3;4.2
;;;Jokioinen;1060;20040428;2004;4;28;309560;6747150;5.7;12.5;-3.3;0;19653.4;4.37
;;;Jokioinen;1060;20040429;2004;4;29;309560;6747150;6.2;14;-3.1;0;16290.6;5.37
;;;Jokioinen;1060;20040430;2004;4;30;309560;6747150;8.2;16.5;-2.8;0;21842;5.47
;;;Jokioinen;1060;20040501;2004;5;1;309560;6747150;9.9;16.7;2.4;0;16694.5;6.37
;;;Jokioinen;1060;20040502;2004;5;2;309560;6747150;9.7;17.5;-1.4;0;23432;6.43
;;;Jokioinen;1060;20040503;2004;5;3;309560;6747150;13.2;20.6;1.4;1.2;22801.2;7.85
;;;Jokioinen;1060;20040504;2004;5;4;309560;6747150;11.6;17.1;10.6;22.3;3354.7;12.89
;;;Jokioinen;1060;20040505;2004;5;5;309560;6747150;17.5;24.3;11;0;21405.1;13.6
;;;Jokioinen;1060;20040506;2004;5;6;309560;6747150;18.8;25.3;12.7;0;22000.1;11.61
;;;Jokioinen;1060;20040507;2004;5;7;309560;6747150;18;25;9.3;0;17722.8;10.65
;;;Jokioinen;1060;20040508;2004;5;8;309560;6747150;17.9;24.9;12.4;0.1;17162.3;10.19
;;;Jokioinen;1060;20040509;2004;5;9;309560;6747150;16.2;23.6;9.3;2.4;17327.1;10.61
;;;Jokioinen;1060;20040510;2004;5;10;309560;6747150;12.2;18.9;7;0;18537.1;10.94
;;;Jokioinen;1060;20040511;2004;5;11;309560;6747150;6.2;10.2;2.6;0;23715.4;5.41
;;;Jokioinen;1060;20040512;2004;5;12;309560;6747150;4.1;8.8;-0.4;0;18639.7;4.81
;;;Jokioinen;1060;20040513;2004;5;13;309560;6747150;4.1;10.8;-4.2;0;21130.8;4.34
;;;Jokioinen;1060;20040514;2004;5;14;309560;6747150;3.5;8.4;-3.6;0.4;8222.5;6.4
;;;Jokioinen;1060;20040515;2004;5;15;309560;6747150;6.9;13;2.7;0;19830.8;6.29
;;;Jokioinen;1060;20040516;2004;5;16;309560;6747150;6.4;12.3;-0.8;0;19450.3;4.98
;;;Jokioinen;1060;20040517;2004;5;17;309560;6747150;7.6;14.2;-2.5;0;24255.6;4.86
;;;Jokioinen;1060;20040518;2004;5;18;309560;6747150;8.9;11.2;7.3;1.4;6902;9.12
;;;Jokioinen;1060;20040519;2004;5;19;309560;6747150;8.2;14.2;5.4;8.1;10203;9.3
;;;Jokioinen;1060;20040520;2004;5;20;309560;6747150;6.9;11.4;1.9;0.6;21358.2;6.68
;;;Jokioinen;1060;20040521;2004;5;21;309560;6747150;6.8;10.9;3.8;0.1;13634.8;6.59
;;;Jokioinen;1060;20040522;2004;5;22;309560;6747150;6.7;12.4;3.9;7.7;12662.9;7.62
;;;Jokioinen;1060;20040523;2004;5;23;309560;6747150;6;11;3.9;0.4;15378.8;7.48
;;;Jokioinen;1060;20040524;2004;5;24;309560;6747150;6.4;12.2;-0.6;0;19419.1;6.76
;;;Jokioinen;1060;20040525;2004;5;25;309560;6747150;9.2;14.3;2.5;0;18380.6;7.42
;;;Jokioinen;1060;20040526;2004;5;26;309560;6747150;10.5;17.8;1.4;0;26708.4;8.08
;;;Jokioinen;1060;20040527;2004;5;27;309560;6747150;10.8;16.2;6.3;0.3;16882.2;9.49
;;;Jokioinen;1060;20040528;2004;5;28;309560;6747150;10.6;16;3.2;1.5;17937.2;8.8
;;;Jokioinen;1060;20040529;2004;5;29;309560;6747150;8.7;14.5;6.8;6.3;16611.6;9.14
;;;Jokioinen;1060;20040530;2004;5;30;309560;6747150;5.7;10.3;0.7;6.8;10853;8.26
